<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,,<a id=11 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,~~~<a id=12 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>~~~,,~~~<a id=14 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>~~~,,<a id=16 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=17 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,~~~<a id=18 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>~~~,,<a id=20 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,,,,
<a href='https://hf.co/HPLT/hplt2c_nno_checkpoints'>HPLT/hplt2c_nno_checkpoints</a>,🧠,-,N/A,?,262272.0,2048.0,✓,✗,(✓),✗,1.53 ± 2.15 / 25.28 ± 4.13,4.00 ± 1.94 / 3.97 ± 2.00,3.88 ± 1.80 / 4.37 ± 2.02,1.54 ± 1.76 / 40.51 ± 4.33,1.68 ± 2.08 / 41.28 ± 5.11,6.04 ± 0.86 / 0.19 ± 0.09,-,-2.09 ± 0.91 / 24.58 ± 0.84,1.07 ± 0.54 / 25.89 ± 0.42,-2.71 ± 1.48 / 18.11 ± 1.18,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/HPLT/hplt2c_nob_checkpoints'>HPLT/hplt2c_nob_checkpoints</a>,🧠,-,N/A,?,262272.0,2048.0,✓,✗,(✓),✗,8.41 ± 4.54 / 27.57 ± 5.06,17.09 ± 3.77 / 16.44 ± 3.70,13.15 ± 4.92 / 12.41 ± 4.71,-0.99 ± 1.71 / 36.46 ± 2.61,0.59 ± 1.27 / 36.07 ± 3.27,8.86 ± 0.65 / 0.13 ± 0.10,-,-2.07 ± 1.65 / 23.23 ± 1.56,0.45 ± 0.78 / 25.77 ± 0.65,-1.71 ± 1.44 / 19.25 ± 1.13,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B-Instruct'>HuggingFaceTB/SmolLM2-1.7B-Instruct</a>,📝,-,?,1711376384.0,49152.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,8.63 ± 1.83 / 31.92 ± 1.15,1.08 ± 1.43 / 26.04 ± 1.01,1.67 ± 1.32 / 20.90 ± 1.22,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B</a>,🤔,-,?,751632384.0,151936.0,40960.0,✓,✗,✗,✓,28.78 ± 1.57 / 46.47 ± 1.70,32.27 ± 1.16 / 28.04 ± 1.38,32.40 ± 1.61 / 27.43 ± 1.01,9.61 ± 1.35 / 47.11 ± 1.11,4.06 ± 2.23 / 47.43 ± 1.26,37.90 ± 0.87 / 18.16 ± 0.59,-,6.58 ± 0.79 / 30.57 ± 0.62,0.68 ± 1.03 / 25.68 ± 0.68,21.91 ± 2.21 / 37.26 ± 1.79,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,-,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B</a>,📝,-,?,2031739904.0,151936.0,40960.0,✓,✗,✗,✓,38.72 ± 1.04 / 53.54 ± 1.96,39.60 ± 1.59 / 29.87 ± 1.82,41.78 ± 1.21 / 31.81 ± 2.04,25.43 ± 1.91 / 61.92 ± 1.11,16.76 ± 2.06 / 57.07 ± 1.88,61.72 ± 1.59 / 34.56 ± 1.49,-,15.00 ± 1.16 / 36.16 ± 1.21,1.24 ± 0.69 / 25.65 ± 0.55,40.18 ± 1.32 / 52.09 ± 1.06,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0,-,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0
<a href='https://hf.co/bullerwins/Magistral-Small-2506-fp8'>bullerwins/Magistral-Small-2506-fp8</a>,🧠,-,N/A,23575680000.0,131072.0,32768.0,✓,✗,(✓),✗,57.43 ± 1.23 / 69.72 ± 1.59,75.26 ± 1.55 / 59.98 ± 3.77,74.46 ± 1.57 / 61.87 ± 4.04,57.74 ± 1.57 / 78.62 ± 0.81,44.35 ± 1.51 / 71.36 ± 1.10,73.58 ± 3.96 / 47.21 ± 5.65,-,48.81 ± 1.03 / 61.59 ± 0.85,24.04 ± 1.12 / 42.43 ± 1.05,73.04 ± 1.36 / 78.41 ± 1.08,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,-,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-haiku-20241022 (zero-shot, val)</a>",📝,-,?,?,?,200000.0,✓,✗,✗,✓,34.93 ± 3.78 / 53.44 ± 2.54,-,-,60.80 ± 2.47 / 80.06 ± 1.23,44.95 ± 3.03 / 72.31 ± 1.56,-,-,47.65 ± 2.64 / 60.86 ± 1.98,24.95 ± 2.75 / 42.38 ± 1.78,76.64 ± 4.74 / 80.94 ± 3.84,16.3.0.dev0,-,-,16.3.0.dev0,16.3.0.dev0,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-sonnet-20241022 (zero-shot, val)</a>",📝,-,?,?,?,200000.0,✓,✗,✗,✓,-,-,-,-,-,-,-,76.25 ± 2.47 / 82.46 ± 1.80,58.87 ± 2.84 / 68.83 ± 2.16,81.12 ± 4.01 / 84.69 ± 3.29,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-7-sonnet-20250219#no-thinking (zero-shot, val)</a>",📝,-,?,?,?,200000.0,✓,✗,✗,✓,56.29 ± 2.34 / 69.94 ± 1.87,64.31 ± 2.54 / 50.90 ± 2.79,58.93 ± 2.74 / 46.48 ± 2.52,77.46 ± 2.39 / 88.69 ± 1.19,73.33 ± 2.53 / 86.56 ± 1.27,67.54 ± 0.54 / 42.00 ± 1.47,-,70.83 ± 2.51 / 78.67 ± 1.78,51.91 ± 2.47 / 64.06 ± 1.73,77.54 ± 4.26 / 81.72 ± 3.48,15.13.0.dev0,15.13.0.dev0,15.13.0.dev0,15.13.0.dev0,15.13.0.dev0,15.13.0.dev0,-,15.13.0.dev0,15.13.0.dev0,15.13.0.dev0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-7-sonnet-20250219#thinking (zero-shot, val)</a>",🤔,-,?,?,?,200000.0,✓,✗,✗,✓,54.87 ± 2.85 / 68.23 ± 2.20,78.57 ± 1.93 / 74.70 ± 2.62,77.03 ± 2.65 / 70.01 ± 2.86,81.62 ± 1.39 / 90.79 ± 0.70,64.83 ± 1.65 / 82.32 ± 0.82,70.03 ± 0.55 / 44.30 ± 1.20,-,77.80 ± 1.73 / 83.71 ± 1.23,64.28 ± 2.74 / 73.20 ± 2.02,89.01 ± 3.94 / 91.25 ± 3.10,15.9.2.dev0,15.9.2.dev0,15.9.2.dev0,15.9.2.dev0,15.9.2.dev0,15.9.2.dev0,-,15.9.2.dev0,15.10.1.dev0,15.9.2.dev0
<a href='https://hf.co/common-pile/comma-v0.1-1t'>common-pile/comma-v0.1-1t</a>,🧠,-,N/A,7002656768.0,64256.0,16384.0,✓,✗,(✓),✗,26.23 ± 1.48 / 44.15 ± 3.09,42.95 ± 2.33 / 36.13 ± 3.47,44.62 ± 1.78 / 36.14 ± 3.15,1.88 ± 1.46 / 33.83 ± 0.57,-0.07 ± 0.96 / 34.25 ± 1.66,32.96 ± 2.37 / 18.96 ± 1.48,-,3.23 ± 2.18 / 29.44 ± 0.59,2.50 ± 0.99 / 26.37 ± 0.67,0.57 ± 0.94 / 20.21 ± 0.73,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,-,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/common-pile/comma-v0.1-2t'>common-pile/comma-v0.1-2t</a>,🧠,-,N/A,7002656768.0,64256.0,16384.0,✓,✗,(✓),✗,27.39 ± 2.15 / 47.23 ± 2.10,45.76 ± 2.15 / 39.56 ± 2.63,47.28 ± 1.33 / 39.18 ± 3.62,1.77 ± 1.61 / 34.46 ± 1.43,1.95 ± 1.35 / 37.86 ± 4.48,50.57 ± 3.28 / 30.27 ± 2.67,-,7.71 ± 1.09 / 31.27 ± 0.65,-0.48 ± 0.83 / 25.13 ± 0.74,6.77 ± 1.62 / 24.58 ± 1.38,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,-,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/danish-foundation-models/encoder-small-v1'>danish-foundation-models/encoder-small-v1</a>,🔍,-,N/A,22007401.0,96105.0,128.0,✓,✗,(✓),✗,17.31 ± 7.65 / 34.54 ± 5.95,74.05 ± 2.41 / 75.86 ± 1.91,66.56 ± 2.83 / 69.14 ± 2.42,7.10 ± 7.50 / 47.13 ± 6.88,0.84 ± 1.90 / 38.66 ± 4.67,0.25 ± 0.48 / 0.17 ± 0.34,-,-,-,-,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,-,-,-,-
<a href='https://hf.co/danish-foundation-models/munin-7b-alpha'>danish-foundation-models/munin-7b-alpha</a>,🧠,-,N/A,7241732096.0,32000.0,4096.0,✓,✗,✗,✓,-,-,-,-,-,-,-,24.75 ± 1.69 / 42.72 ± 1.23,0.45 ± 1.13 / 25.96 ± 0.59,26.59 ± 2.14 / 39.91 ± 1.91,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/bineric/NorskGPT-Mistral-7b'>bineric/NorskGPT-Mistral-7b</a>,🧠,-,N/A,7241732096.0,32000.0,4096.0,✗,✗,(✓),✗,-,-,-,-,-,-,-,28.43 ± 1.00 / 47.25 ± 0.59,-1.17 ± 1.50 / 24.51 ± 1.12,61.44 ± 1.55 / 68.88 ± 1.24,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/arcee-ai/AFM-4.5B'>arcee-ai/AFM-4.5B</a>,📝,-,0.06,4619189760.0,128005.0,65536.0,✓,✗,(✓),✗,45.83 ± 0.81 / 62.54 ± 0.56,37.57 ± 2.00 / 22.35 ± 1.22,37.06 ± 2.20 / 21.24 ± 1.57,13.46 ± 3.20 / 51.11 ± 4.85,8.21 ± 2.40 / 48.49 ± 5.39,14.24 ± 1.88 / 0.31 ± 0.08,-,20.87 ± 0.95 / 40.92 ± 0.78,-3.68 ± 0.78 / 22.50 ± 0.59,27.08 ± 1.64 / 40.56 ± 1.44,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,-,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/arcee-ai/Trinity-Mini-Base'>arcee-ai/Trinity-Mini-Base</a>,📝,-,1.93,26123974400.0,200192.0,131072.0,✗,✗,(✓),✗,14.71 ± 3.65 / 24.24 ± 5.00,59.46 ± 1.42 / 32.06 ± 2.10,57.81 ± 1.86 / 32.60 ± 2.79,6.64 ± 2.39 / 38.10 ± 4.34,3.80 ± 2.22 / 36.82 ± 3.72,25.06 ± 5.76 / 6.28 ± 3.00,-,8.34 ± 1.48 / 32.85 ± 1.02,0.24 ± 0.86 / 24.83 ± 0.73,14.24 ± 3.29 / 26.89 ± 2.58,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,-,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/arcee-ai/Trinity-Nano-Base'>arcee-ai/Trinity-Nano-Base</a>,📝,-,11.27,6120003328.0,200192.0,131072.0,✓,✗,(✓),✗,1.93 ± 2.26 / 22.17 ± 0.53,50.51 ± 1.64 / 33.73 ± 1.47,52.43 ± 1.23 / 38.50 ± 2.20,0.00 ± 0.00 / 33.36 ± 0.27,0.00 ± 0.00 / 33.36 ± 0.27,24.22 ± 3.91 / 8.18 ± 2.62,-,16.25 ± 1.18 / 33.78 ± 1.40,0.18 ± 0.66 / 24.06 ± 0.43,18.53 ± 1.95 / 32.64 ± 1.65,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,-,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/arcee-ai/Trinity-Nano-Preview'>arcee-ai/Trinity-Nano-Preview</a>,📝,-,0.18,6120003328.0,200192.0,131072.0,✓,✗,(✓),✗,17.71 ± 3.29 / 33.20 ± 5.04,51.25 ± 1.34 / 46.86 ± 1.73,52.72 ± 1.19 / 49.20 ± 1.76,0.48 ± 0.93 / 33.44 ± 0.33,0.33 ± 0.46 / 33.41 ± 0.24,53.59 ± 4.13 / 29.98 ± 3.55,-,14.96 ± 2.54 / 36.25 ± 1.72,0.51 ± 1.34 / 25.60 ± 0.92,20.04 ± 2.50 / 33.28 ± 2.38,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,-,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT</a>,📝,-,0.04,?,103424.0,131072.0,✓,✗,(✓),✗,3.71 ± 1.63 / 19.27 ± 5.63,31.92 ± 2.17 / 29.63 ± 2.02,34.09 ± 0.91 / 33.46 ± 1.62,0.82 ± 1.01 / 44.10 ± 3.60,0.99 ± 1.89 / 43.96 ± 4.25,14.00 ± 3.05 / 4.22 ± 1.41,-,4.95 ± 1.00 / 28.25 ± 0.89,0.51 ± 1.13 / 24.86 ± 0.71,0.17 ± 1.24 / 20.09 ± 0.89,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,-,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT</a>,📝,-,?,21948655808.0,103424.0,131072.0,✓,✗,(✓),✗,34.11 ± 7.34 / 49.50 ± 8.07,57.89 ± 1.50 / 36.31 ± 2.38,55.58 ± 1.74 / 37.68 ± 3.05,26.36 ± 2.30 / 61.48 ± 1.65,23.21 ± 2.43 / 58.12 ± 2.97,67.85 ± 3.24 / 42.81 ± 3.66,-,29.47 ± 1.56 / 47.87 ± 1.36,9.14 ± 1.21 / 31.80 ± 0.86,52.15 ± 1.79 / 61.52 ± 1.46,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,-,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/arcee-ai/AFM-4.5B-Base'>arcee-ai/AFM-4.5B-Base</a>,🧠,-,N/A,4619184640.0,128004.0,65536.0,✓,✗,(✓),✗,44.78 ± 1.54 / 62.00 ± 1.16,42.04 ± 2.73 / 27.55 ± 3.02,43.53 ± 3.24 / 33.33 ± 3.13,1.31 ± 1.39 / 35.44 ± 1.15,1.60 ± 1.69 / 34.48 ± 1.04,58.54 ± 4.16 / 37.28 ± 4.45,-,22.90 ± 1.73 / 43.38 ± 1.20,-2.41 ± 1.22 / 23.69 ± 0.82,29.30 ± 2.05 / 43.08 ± 1.66,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,-,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-70B'>deepcogito/cogito-v1-preview-llama-70B</a>,📝,-,?,70553706496.0,128256.0,131072.0,✓,✗,(✓),✗,61.40 ± 0.81 / 72.88 ± 0.70,79.14 ± 1.44 / 63.40 ± 2.46,78.63 ± 1.14 / 65.10 ± 3.55,62.50 ± 1.97 / 80.93 ± 1.17,48.10 ± 2.85 / 71.88 ± 2.56,75.71 ± 1.07 / 49.75 ± 1.39,-,55.04 ± 1.17 / 66.58 ± 0.89,27.92 ± 0.86 / 45.90 ± 0.67,81.91 ± 0.73 / 85.48 ± 0.58,15.9.1,15.9.1,15.9.1,15.9.1,15.9.1,15.9.1,-,15.9.1,15.10.1.dev0,15.9.1
<a href='https://hf.co/facebook/MobileLLM-R1-360M-base'>facebook/MobileLLM-R1-360M-base</a>,🧠,-,N/A,359431168.0,128256.0,4096.0,✗,✗,(✓),✓,1.45 ± 1.51 / 17.59 ± 0.45,22.54 ± 2.97 / 24.46 ± 3.27,22.82 ± 1.98 / 25.58 ± 2.06,0.69 ± 1.56 / 39.18 ± 3.55,1.81 ± 1.89 / 35.45 ± 1.20,2.24 ± 0.57 / 0.43 ± 0.28,-,0.87 ± 0.77 / 25.83 ± 1.29,-0.49 ± 0.74 / 24.98 ± 0.67,-0.43 ± 1.64 / 19.51 ± 1.14,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/facebook/MobileLLM-R1-360M'>facebook/MobileLLM-R1-360M</a>,📝,-,?,359431168.0,128256.0,32768.0,✗,✗,(✓),✓,-6.72 ± 4.44 / 20.56 ± 2.50,2.08 ± 1.49 / 1.92 ± 1.36,1.78 ± 1.35 / 1.75 ± 1.15,-0.30 ± 0.45 / 34.95 ± 2.91,0.39 ± 0.56 / 36.04 ± 2.97,0.59 ± 0.16 / 0.00 ± 0.00,-,2.90 ± 2.71 / 26.76 ± 1.31,0.00 ± 0.00 / 25.95 ± 0.67,0.68 ± 1.19 / 20.90 ± 1.00,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/facebook/MobileLLM-R1-950M-base'>facebook/MobileLLM-R1-950M-base</a>,🧠,-,N/A,949685760.0,128256.0,4096.0,✗,✗,(✓),✓,9.69 ± 1.84 / 23.75 ± 1.81,38.69 ± 3.15 / 25.43 ± 2.77,37.48 ± 1.87 / 26.80 ± 1.93,0.68 ± 1.05 / 43.40 ± 4.17,0.69 ± 1.34 / 44.22 ± 4.38,22.14 ± 2.08 / 11.10 ± 1.76,-,1.55 ± 1.32 / 29.02 ± 0.87,-0.09 ± 0.86 / 25.72 ± 0.35,0.17 ± 1.50 / 20.16 ± 1.07,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/facebook/MobileLLM-R1-950M'>facebook/MobileLLM-R1-950M</a>,📝,-,?,949685760.0,128256.0,32768.0,✗,✗,(✓),✓,-0.67 ± 2.52 / 20.85 ± 2.79,25.14 ± 2.49 / 25.79 ± 2.23,20.05 ± 1.48 / 20.36 ± 1.16,0.87 ± 1.20 / 35.30 ± 2.41,0.22 ± 1.08 / 37.01 ± 4.01,0.33 ± 0.29 / 0.00 ± 0.00,-,0.64 ± 0.62 / 24.84 ± 1.03,-0.55 ± 0.73 / 25.48 ± 0.45,0.00 ± 0.00 / 19.81 ± 0.56,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-flash-002'>gemini/gemini-1.5-flash-002 (zero-shot, val)</a>",📝,-,?,?,256128.0,1048576.0,✓,✗,✗,✓,51.80 ± 2.82 / 63.42 ± 2.64,58.20 ± 2.82 / 45.20 ± 2.91,57.76 ± 3.60 / 43.14 ± 3.00,64.99 ± 2.36 / 82.34 ± 1.22,48.75 ± 3.36 / 74.28 ± 1.71,64.18 ± 0.98 / 33.43 ± 1.71,-,48.66 ± 3.18 / 61.05 ± 2.38,32.01 ± 2.77 / 49.02 ± 2.08,78.98 ± 2.34 / 82.81 ± 1.99,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0,-,15.5.0.dev0,15.10.1.dev0,15.5.0.dev0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-flash-8b-001'>gemini/gemini-1.5-flash-8b-001 (zero-shot, val)</a>",📝,-,?,8000000000.0,256128.0,1048576.0,✓,✗,✗,✓,39.85 ± 2.26 / 48.65 ± 1.80,56.46 ± 1.82 / 41.82 ± 1.99,54.55 ± 3.41 / 39.51 ± 2.68,45.79 ± 2.05 / 69.63 ± 1.33,27.29 ± 3.09 / 60.84 ± 1.67,63.02 ± 0.82 / 31.38 ± 1.25,-,32.79 ± 2.59 / 45.82 ± 2.25,11.51 ± 2.65 / 32.38 ± 2.07,88.45 ± 3.01 / 90.78 ± 2.44,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0,-,15.5.0.dev0,15.10.1.dev0,15.5.0.dev0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-pro-002'>gemini/gemini-1.5-pro-002 (zero-shot, val)</a>",📝,-,?,?,256128.0,2097152.0,✓,✗,✗,✓,58.22 ± 2.11 / 69.70 ± 1.57,66.13 ± 2.29 / 58.30 ± 3.14,63.02 ± 3.42 / 56.08 ± 3.41,62.54 ± 2.36 / 79.95 ± 1.33,45.94 ± 2.66 / 69.97 ± 1.47,69.50 ± 0.60 / 38.71 ± 1.09,-,62.59 ± 2.99 / 72.46 ± 2.13,52.78 ± 3.07 / 64.49 ± 2.27,81.84 ± 3.15 / 85.31 ± 2.59,15.5.0,15.5.0,15.5.0,15.5.0,15.5.0,15.5.0,-,15.5.0,15.10.1.dev0,15.5.0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.0-flash-001'>gemini/gemini-2.0-flash-001 (zero-shot, val)</a>",📝,-,?,?,256128.0,1048576.0,✓,✗,✗,✓,54.97 ± 3.37 / 67.59 ± 2.54,68.06 ± 2.00 / 60.84 ± 2.41,58.64 ± 3.09 / 51.21 ± 3.03,56.69 ± 2.99 / 76.48 ± 1.61,39.61 ± 3.72 / 65.64 ± 2.15,69.01 ± 0.57 / 35.10 ± 1.36,-,68.16 ± 3.43 / 76.72 ± 2.47,35.30 ± 2.42 / 51.09 ± 1.83,85.34 ± 2.79 / 88.12 ± 2.25,15.5.0,15.5.0,15.5.0,15.5.0,15.5.0,15.5.0,-,15.5.0,15.10.1.dev0,15.5.0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.0-flash-lite-001'>gemini/gemini-2.0-flash-lite-001 (zero-shot, val)</a>",📝,-,?,?,256128.0,1048576.0,✓,✗,✗,✓,49.20 ± 2.22 / 62.12 ± 2.18,56.40 ± 3.66 / 40.08 ± 3.32,55.49 ± 2.86 / 38.13 ± 2.34,58.37 ± 2.25 / 76.84 ± 1.25,47.79 ± 3.97 / 71.47 ± 2.34,68.11 ± 0.71 / 34.41 ± 1.02,-,58.50 ± 3.32 / 69.14 ± 2.43,33.81 ± 3.77 / 50.43 ± 2.86,80.41 ± 3.16 / 84.22 ± 2.68,15.5.0,15.5.0,15.5.0,15.5.0,15.5.0,15.5.0,-,15.5.0,15.10.1.dev0,15.5.0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash'>gemini/gemini-2.5-flash#no-thinking (zero-shot, val)</a>",📝,-,?,?,256128.0,1048576.0,✓,✗,✗,✓,55.45 ± 2.79 / 67.12 ± 2.15,74.17 ± 1.76 / 55.46 ± 2.75,83.19 ± 2.10 / 70.78 ± 2.36,68.68 ± 2.20 / 83.65 ± 1.20,42.44 ± 2.82 / 68.13 ± 1.56,69.90 ± 0.68 / 36.42 ± 1.23,-,68.79 ± 2.73 / 76.91 ± 1.98,53.14 ± 3.77 / 64.80 ± 2.78,88.29 ± 2.02 / 90.31 ± 1.76,15.13.0,15.13.0,15.13.0,15.13.0,15.13.0,15.13.0,-,15.13.0.dev0,15.13.0.dev0,15.13.0.dev0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash'>gemini/gemini-2.5-flash#thinking (zero-shot, val)</a>",🤔,-,?,?,256128.0,1048576.0,✓,✗,✗,✓,52.84 ± 2.51 / 62.92 ± 1.93,77.75 ± 1.68 / 71.53 ± 2.43,81.18 ± 2.12 / 70.72 ± 2.28,73.81 ± 2.86 / 86.80 ± 1.46,46.14 ± 3.34 / 70.53 ± 1.92,68.45 ± 0.87 / 38.02 ± 1.27,-,79.70 ± 2.00 / 85.12 ± 1.48,16.30 ± 5.67 / 30.43 ± 2.52,87.63 ± 3.74 / 90.16 ± 2.96,15.13.0,15.13.0,15.13.0,15.13.0,15.13.0,15.13.0.dev0,-,15.13.0.dev0,15.13.0.dev0,15.13.0.dev0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite-preview-06-17'>gemini/gemini-2.5-flash-lite-preview-06-17#no-thinking (zero-shot, val)</a>",📝,-,?,?,256128.0,1048576.0,✓,✗,✗,✓,50.03 ± 2.07 / 60.94 ± 2.06,53.13 ± 3.09 / 28.99 ± 2.20,57.58 ± 3.55 / 30.08 ± 2.53,57.30 ± 2.76 / 76.61 ± 1.73,44.84 ± 3.09 / 69.58 ± 1.91,71.16 ± 0.86 / 39.59 ± 1.37,-,61.16 ± 2.98 / 71.48 ± 2.10,43.34 ± 2.58 / 57.15 ± 1.99,84.71 ± 3.58 / 87.66 ± 2.97,15.11.0,15.11.0,15.11.0,15.11.0,15.11.0,15.11.0,-,15.11.0,15.11.0,15.11.0
