<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,<a id=10 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=11 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=12 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=13 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
"<a href='https://hf.co/Qwen/Qwen3-30B-A3B-Instruct-2507'>Qwen/Qwen3-30B-A3B-Instruct-2507 (zero-shot, val)</a>",📝,-,30532122624.0,151936.0,262144.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/Qwen/Qwen3-30B-A3B-Instruct-2507'>Qwen/Qwen3-30B-A3B-Instruct-2507 (val)</a>,📝,-,30532122624.0,151936.0,262144.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/Qwen/Qwen3-30B-A3B-Instruct-2507'>Qwen/Qwen3-30B-A3B-Instruct-2507 (zero-shot)</a>,📝,-,30532122624.0,151936.0,262144.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Instruct'>LiquidAI/LFM2.5-1.2B-Instruct (val)</a>,📝,-,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/Maltehb/aelaectra-danish-electra-small-cased'>Maltehb/aelaectra-danish-electra-small-cased</a>,🔍,-,13738498.0,32000.0,128.0,✓,✗,(✓),✗,23.87 ± 1.41 / 37.64 ± 0.94,-,-0.36 ± 0.68 / 37.13 ± 4.22,-,15.9.2,-,15.9.2,-
<a href='https://hf.co/Maltehb/danish-bert-botxo'>Maltehb/danish-bert-botxo</a>,🔍,-,110618882.0,32000.0,512.0,✓,✗,(✓),✗,21.90 ± 1.39 / 44.34 ± 1.51,0.73 ± 0.55 / 0.67 ± 0.47,0.38 ± 1.16 / 49.46 ± 0.62,-,15.9.2,15.9.2,15.9.2,-
<a href='https://hf.co/NbAiLab/borealis-12b-instruct-preview'>NbAiLab/borealis-12b-instruct-preview</a>,📝,-,13194203760.0,262144.0,8192.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/NbAiLab/borealis-12b-instruct-preview'>NbAiLab/borealis-12b-instruct-preview (zero-shot)</a>,📝,-,13194203760.0,262144.0,8192.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
"<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B#no-thinking (zero-shot, val)</a>",📝,-,14768307200.0,151936.0,40960.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B#no-thinking (val)</a>,📝,-,14768307200.0,151936.0,40960.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B#no-thinking (zero-shot)</a>,📝,-,14768307200.0,151936.0,40960.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/NbAiLab/borealis-12b-instruct-preview'>NbAiLab/borealis-12b-instruct-preview (zero-shot, val)</a>",📝,-,13194203760.0,262144.0,8192.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
"<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking (zero-shot, val)</a>",📝,-,2031739904.0,151936.0,40960.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking (val)</a>,📝,-,2031739904.0,151936.0,40960.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking (zero-shot)</a>,📝,-,2031739904.0,151936.0,40960.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking (zero-shot, val)</a>",📝,-,751632384.0,151936.0,40960.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking (val)</a>,📝,-,751632384.0,151936.0,40960.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking (zero-shot)</a>,📝,-,751632384.0,151936.0,40960.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/Qwen/Qwen2.5-Math-7B'>Qwen/Qwen2.5-Math-7B</a>,📝,-,7615616512.0,152064.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/Maltehb/aelaectra-danish-electra-small-uncased'>Maltehb/aelaectra-danish-electra-small-uncased</a>,🔍,-,13738498.0,32000.0,128.0,✓,✗,(✓),✗,24.44 ± 1.78 / 38.84 ± 1.04,0.00 ± 0.00 / 0.00 ± 0.00,0.19 ± 0.89 / 36.38 ± 2.95,-,15.9.2,15.9.2,15.9.2,-
<a href='https://hf.co/ibm-granite/granite-4.0-micro'>ibm-granite/granite-4.0-micro (val)</a>,📝,-,3402836480.0,100352.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/arcee-ai/Trinity-Nano-Preview'>arcee-ai/Trinity-Nano-Preview (zero-shot)</a>,📝,-,6120003328.0,200192.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
"<a href='https://hf.co/arcee-ai/Trinity-Nano-Preview'>arcee-ai/Trinity-Nano-Preview (zero-shot, val)</a>",📝,-,6120003328.0,200192.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B'>HuggingFaceTB/SmolLM2-1.7B</a>,🧠,-,1711376384.0,49152.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/google/gemma-4-E2B-it'>google/gemma-4-E2B-it (zero-shot, val)</a>",📝,-,5123178979.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-4-E2B-it'>google/gemma-4-E2B-it (zero-shot)</a>,📝,-,5123178979.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-4-E2B-it'>google/gemma-4-E2B-it</a>,📝,-,5123178979.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/google/gemma-4-31B-it'>google/gemma-4-31B-it (zero-shot, val)</a>",📝,-,31273088876.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-4-31B-it'>google/gemma-4-31B-it (zero-shot)</a>,📝,-,31273088876.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-4-31B-it'>google/gemma-4-31B-it</a>,📝,-,31273088876.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/google/gemma-4-26B-A4B-it'>google/gemma-4-26B-A4B-it (zero-shot, val)</a>",📝,-,25805936206.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-4-26B-A4B-it'>google/gemma-4-26B-A4B-it (zero-shot)</a>,📝,-,25805936206.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-4-26B-A4B-it'>google/gemma-4-26B-A4B-it</a>,📝,-,25805936206.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/NbAiLab/borealis-270m-instruct-preview'>NbAiLab/borealis-270m-instruct-preview (zero-shot, val)</a>",📝,-,268098176.0,262144.0,32768.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M-Instruct'>HuggingFaceTB/SmolLM2-135M-Instruct (val)</a>,📝,-,134515008.0,49152.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/google/gemma-3n-E4B-it'>google/gemma-3n-E4B-it (zero-shot, val)</a>",📝,-,7849978192.0,262400.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-3n-E4B-it'>google/gemma-3n-E4B-it (val)</a>,📝,-,7849978192.0,262400.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-3n-E4B-it'>google/gemma-3n-E4B-it (zero-shot)</a>,📝,-,7849978192.0,262400.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M-Instruct'>HuggingFaceTB/SmolLM2-135M-Instruct (zero-shot, val)</a>",📝,-,134515008.0,49152.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/google/gemma-3n-E2B-it'>google/gemma-3n-E2B-it (zero-shot, val)</a>",📝,-,5439438272.0,262400.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-3n-E2B-it'>google/gemma-3n-E2B-it (val)</a>,📝,-,5439438272.0,262400.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-3n-E2B-it'>google/gemma-3n-E2B-it (zero-shot)</a>,📝,-,5439438272.0,262400.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it (zero-shot, val)</a>",📝,-,4300079472.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it (val)</a>,📝,-,4300079472.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it (zero-shot)</a>,📝,-,4300079472.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it (zero-shot, val)</a>",📝,-,27432406640.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it (val)</a>,📝,-,27432406640.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it (zero-shot, val)</a>",📝,-,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it (val)</a>,📝,-,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it (zero-shot)</a>,📝,-,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it (zero-shot, val)</a>",📝,-,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it (val)</a>,📝,-,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-4-E4B-it'>google/gemma-4-E4B-it</a>,📝,-,7996157418.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-4-E4B-it'>google/gemma-4-E4B-it (zero-shot)</a>,📝,-,7996157418.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/google/gemma-4-E4B-it'>google/gemma-4-E4B-it (zero-shot, val)</a>",📝,-,7996157418.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://platform.openai.com/docs/models/gpt-4-turbo'>gpt-4-1106-preview (zero-shot, val)</a>",📝,-,?,100256.0,128000.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/ibm-granite/granite-4.0-h-small'>ibm-granite/granite-4.0-h-small (zero-shot, val)</a>",📝,-,32207337984.0,100352.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-4.0-h-small'>ibm-granite/granite-4.0-h-small (val)</a>,📝,-,32207337984.0,100352.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-4.0-h-small'>ibm-granite/granite-4.0-h-small (zero-shot)</a>,📝,-,32207337984.0,100352.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
"<a href='https://hf.co/ibm-granite/granite-4.0-h-micro'>ibm-granite/granite-4.0-h-micro (zero-shot, val)</a>",📝,-,3191396096.0,100352.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-4.0-h-micro'>ibm-granite/granite-4.0-h-micro (val)</a>,📝,-,3191396096.0,100352.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-4.0-h-micro'>ibm-granite/granite-4.0-h-micro (zero-shot)</a>,📝,-,3191396096.0,100352.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-3b-code-instruct-2k'>ibm-granite/granite-3b-code-instruct-2k</a>,📝,-,3482503680.0,49152.0,2048.0,✓,✗,(✓),✗,-,-,2.85 ± 1.64 / 48.22 ± 2.07,34.26 ± 1.47 / 13.27 ± 0.92,-,-,15.2.0.dev0,15.2.0.dev0
<a href='https://hf.co/ibm-granite/granite-3.0-8b-instruct'>ibm-granite/granite-3.0-8b-instruct</a>,📝,-,8170848256.0,49155.0,4096.0,✓,✗,(✓),✗,27.38 ± 2.46 / 39.09 ± 1.63,-,-,-,15.3.1.dev0,-,-,-
<a href='https://hf.co/ibm-granite/granite-3.0-3b-a800m-instruct'>ibm-granite/granite-3.0-3b-a800m-instruct</a>,📝,-,3374295552.0,49155.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-3.0-3b-a800m-base'>ibm-granite/granite-3.0-3b-a800m-base</a>,🧠,-,3374286336.0,49152.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-3.0-2b-instruct'>ibm-granite/granite-3.0-2b-instruct</a>,📝,-,2634201088.0,49155.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-3.0-2b-base'>ibm-granite/granite-3.0-2b-base</a>,🧠,-,2533525504.0,49152.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-3.0-1b-a400m-instruct'>ibm-granite/granite-3.0-1b-a400m-instruct</a>,📝,-,1334628352.0,49155.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-3.0-1b-a400m-base'>ibm-granite/granite-3.0-1b-a400m-base</a>,🧠,-,1384956928.0,49152.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it (zero-shot)</a>,📝,-,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://platform.openai.com/docs/models/gpt-5.2'>gpt-5.2-2025-12-11 (val)</a>,🤔,-,?,?,?,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://platform.openai.com/docs/models/gpt-5.2'>gpt-5.2-2025-12-11</a>,🤔,-,?,?,?,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/FacebookAI/xlm-roberta-large'>FacebookAI/xlm-roberta-large</a>,🔍,-,561192082.0,250002.0,512.0,✓,✗,(✓),✓,48.67 ± 1.51 / 64.11 ± 1.04,-,11.10 ± 8.86 / 48.32 ± 8.31,-,16.9.0.dev0,-,16.9.0.dev0,-
"<a href='https://platform.openai.com/docs/models/gpt-4o-mini'>gpt-4o-mini-2024-07-18 (zero-shot, val)</a>",📝,-,?,200019.0,128000.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
"<a href='https://platform.openai.com/docs/models/gpt-4o'>gpt-4o-2024-05-13 (zero-shot, val)</a>",📝,-,?,200019.0,128000.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14 (val)</a>,📝,-,?,?,1047576.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14 (zero-shot)</a>,📝,-,?,?,1047576.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14</a>,📝,-,?,?,1047576.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://platform.openai.com/docs/models/gpt-4.1-mini'>gpt-4.1-mini-2025-04-14 (val)</a>,📝,-,?,?,1047576.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://platform.openai.com/docs/models/gpt-4.1-mini'>gpt-4.1-mini-2025-04-14 (zero-shot)</a>,📝,-,?,?,1047576.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://platform.openai.com/docs/models/gpt-4.1-mini'>gpt-4.1-mini-2025-04-14</a>,📝,-,?,?,1047576.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://platform.openai.com/docs/models/gpt-4.1'>gpt-4.1-2025-04-14 (val)</a>,📝,-,?,?,1047576.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://platform.openai.com/docs/models/gpt-4.1'>gpt-4.1-2025-04-14 (zero-shot)</a>,📝,-,?,?,1047576.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://platform.openai.com/docs/models/gpt-4.1'>gpt-4.1-2025-04-14</a>,📝,-,?,?,1047576.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B-Instruct'>HuggingFaceTB/SmolLM2-1.7B-Instruct</a>,📝,-,1711376384.0,49152.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://platform.openai.com/docs/models/gpt-5.2'>gpt-5.2-2025-12-11 (zero-shot)</a>,🤔,-,?,?,?,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/arcee-ai/Trinity-Nano-Preview'>arcee-ai/Trinity-Nano-Preview (val)</a>,📝,-,6120003328.0,200192.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
"<a href='https://hf.co/google/gemma-3-12b-it'>google/gemma-3-12b-it (zero-shot, val)</a>",📝,-,12187325040.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-3-12b-it'>google/gemma-3-12b-it (zero-shot)</a>,📝,-,12187325040.0,262144.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-8B'>deepcogito/cogito-v1-preview-llama-8B (zero-shot, val)</a>",📝,-,8030261248.0,128256.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-8B'>deepcogito/cogito-v1-preview-llama-8B (val)</a>,📝,-,8030261248.0,128256.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-8B'>deepcogito/cogito-v1-preview-llama-8B (zero-shot)</a>,📝,-,8030261248.0,128256.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/LiquidAI/LFM2-1.2B'>LiquidAI/LFM2-1.2B (val)</a>,📝,-,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B (zero-shot, val)</a>",📝,-,3606752256.0,128256.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B (val)</a>,📝,-,3606752256.0,128256.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B (zero-shot)</a>,📝,-,3606752256.0,128256.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-sonnet-4-6 (val)</a>,🤔,-,?,?,?,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-sonnet-4-6 (zero-shot)</a>,🤔,-,?,?,?,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-sonnet-4-6</a>,🤔,-,?,?,?,✓,✗,✗,✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/LiquidAI/LFM2-1.2B'>LiquidAI/LFM2-1.2B (zero-shot, val)</a>",📝,-,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B (zero-shot)</a>,📝,-,2569272320.0,65536.0,128000.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001 (val)</a>,🤔,-,?,?,200000.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001 (zero-shot)</a>,🤔,-,?,?,200000.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001</a>,🤔,-,?,?,200000.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B (val)</a>,📝,-,2569272320.0,65536.0,128000.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B (zero-shot, val)</a>",📝,-,2569272320.0,65536.0,128000.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-sonnet-20241022 (zero-shot, val)</a>",📝,-,?,?,200000.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-haiku-20241022 (zero-shot, val)</a>",📝,-,?,?,200000.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M (zero-shot)</a>,📝,-,354483968.0,65536.0,128000.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/bineric/lynx-instruct-30b'>bineric/lynx-instruct-30b#no-thinking (zero-shot, val)</a>",📝,-,30532122624.0,151936.0,262144.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/bineric/lynx-instruct-30b'>bineric/lynx-instruct-30b#no-thinking (val)</a>,📝,-,30532122624.0,151936.0,262144.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/bineric/lynx-instruct-30b'>bineric/lynx-instruct-30b#no-thinking (zero-shot)</a>,📝,-,30532122624.0,151936.0,262144.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
"<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT (zero-shot, val)</a>",📝,-,21948655808.0,103424.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT (val)</a>,📝,-,21948655808.0,103424.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT (zero-shot)</a>,📝,-,21948655808.0,103424.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
"<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT (zero-shot, val)</a>",📝,-,?,103424.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT (val)</a>,📝,-,?,103424.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT (zero-shot)</a>,📝,-,?,103424.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/LiquidAI/LFM2-1.2B'>LiquidAI/LFM2-1.2B (zero-shot)</a>,📝,-,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/deepcogito/cogito-v1-preview-qwen-14B'>deepcogito/cogito-v1-preview-qwen-14B (zero-shot)</a>,📝,-,14765947904.0,151665.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/deepcogito/cogito-v1-preview-qwen-14B'>deepcogito/cogito-v1-preview-qwen-14B (val)</a>,📝,-,14765947904.0,151665.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
"<a href='https://hf.co/deepcogito/cogito-v1-preview-qwen-14B'>deepcogito/cogito-v1-preview-qwen-14B (zero-shot, val)</a>",📝,-,14765947904.0,151665.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-2b'>google/gemma-2b</a>,🧠,-,2506172416.0,256000.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/google/gemma-2b-it'>google/gemma-2b-it</a>,📝,-,2506172416.0,256000.0,8192.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
